Num,Ligand_SMILES,Product_SMILES,Temp (K),G,ee (%),L_Num,L_DFT,L_Type,P_Num,R_Type,Data_Type,Doi,Ligand_Compound_Name,Product_Compound_Name,Unnamed: 15
5940,CC(C)OC1=CC(OC(C)C)=CC([C@@H]2[C@H](C3=CC=CC=C3)OC(C(CC4=C5C(C=CC=C5)=C6C=CC=CC6=C4)(C7=N[C@H](C8=CC(OC(C)C)=CC(OC(C)C)=C8)[C@H](C9=CC=CC=C9)O7)CC%10=CC%11=C(C%12=C%10C=CC=C%12)C=CC=C%11)=N2)=C1,FC(F)(F)[C@@H](CCC1=CC=CC=C1)CCCCCOC2=CC=C(C(OC)=O)C=C2,263.15,1.7344,-93,L474,Ligandplus_2,Box,pplus_170,Photoredox,literature,10.1002/cjoc.202200142,"(4R,4'R,5S,5'S)-2,2'-(1,3-di(phenanthren-9-yl)propane-2,2-diyl)bis(4-(3,5-diisopropoxyphenyl)-5-phenyl-4,5-dihydrooxazole)",methyl (R)-4-((8-phenyl-6-(trifluoromethyl)octyl)oxy)benzoate,
6467,CC(C)(C)[C@@H]1COC(C2=N[C@H](C(C)(C)C)CO2)=N1,COC1=CC=C(C=C1)[C@H](CC)C1=CC=CC=C1,298.15,0.1912,-16,L338,Ligand_10,Biox,P_564,NiH,literature,10.1038/s41467-022-30006-2,"(4R,4'R)-4,4'-di-tert-butyl-4,4',5,5'-tetrahydro-2,2'-bioxazole",(R)-1-methoxy-4-(1-phenylpropyl)benzene,
2076,[H][C@@]12N=C(CC3=N[C@]4([H])[C@](CC5=C4C=CC=C5)([H])O3)O[C@]1([H])CC6=C2C=CC=C6,O=C(NC1=CC=C(C=C1)C(OCC)=O)[C@H](C)CCCCCCC,263.15,0.7555,-62,L20,Ligand_58,Box,P_72,NiH,HTE,10.1002/anie.202011339,"bis((3aS,8aR)-3a,8a-dihydro-8H-indeno[1,2-d]oxazol-2-yl)methane",ethyl (R)-4-(2-methylnonanamido)benzoate,
4581,C1(C([C@@H]2COC(C3=N[C@@H](CO3)C(C4=CC=CC=C4)C5=CC=CC=C5)=N2)C6=CC=CC=C6)=CC=CC=C1,O=C(OC1=CC=CC=C1)[C@H](C2=CC=C(C)C=C2)C(C)C,293.15,2.2671,-96,L445,Ligand_52,Biox,P_519,RCC,literature,10.1039/d1sc00822f,"(4R,4'R)-4,4'-dibenzhydryl-4,4',5,5'-tetrahydro-2,2'-bioxazole",phenyl (S)-3-methyl-2-(p-tolyl)butanoate,
6216,CC([C@H](CO1)N=C1C2=CC=CC=N2)C,O=C1N(C(C2=CC=CC=C12)=O)CCCCCC[C@H](C(=O)NC1=CC=CC=C1)C,298.15,0.2402,-20,L324,Ligand_447,Pyox,pplus_367,NiH,literature,10.1021/jacs.1c12350,"(R)-4-isopropyl-2-(pyridin-2-yl)-4,5-dihydrooxazole","(R)-8-(1,3-dioxoisoindolin-2-yl)-2-methyl-N-phenyloctanamide",
3087,C1(C2(CC2)C3=N[C@H](C(C=CC=C4)=C4C5)[C@H]5O3)=N[C@H]6[C@H](CC7=C6C=CC=C7)O1,O1CCC2=C1C=CC(=C2)CC[C@@H](C)NC(C2=CC=CC=C2)=O,298.15,2.3058,-96,L437,Ligand_88,Box,P_3223,NiH,literature,10.1038/s41467-021-22983-7,"(3aR,3a'R,8aS,8a'S)-2,2'-(cyclopropane-1,1-diyl)bis(3a,8a-dihydro-8H-indeno[1,2-d]oxazole)","(R)-N-(4-(2,3-dihydrobenzofuran-5-yl)butan-2-yl)benzamide",
6252,CCC(C)[C@H](N=C1C2=N[C@H](CN2C3=CC=CC(C(C)(C)C)=C3)C(CC)C)CN1C4=CC(C(C)(C)C)=CC=C4,O=P([C@H](CCC1=CC=CC=C1)C(C=C2)=CC=C2OC(F)(F)F)(OCC)OCC,298.15,1.8829,-92,L162,Ligand_290,Box,pplus_463,Photoredox,literature,10.1021/jacs.1c12424,"(4S,4'S)-4,4'-di-sec-butyl-1,1'-bis(3-(tert-butyl)phenyl)-4,4',5,5'-tetrahydro-1H,1'H-2,2'-biimidazole",diethyl (R)-(3-phenyl-1-(4-(trifluoromethoxy)phenyl)propyl)phosphonate,
3346,CN[C@@H](C1=CC=CC=C1)[C@@H](NC)C2=CC=CC=C2,CCCC[C@H](C=C)C(OC%31=C(C(C)(C)C)C=C(C)C=C%31C(C)(C)C)=O,298.15,1.8829,-92,L110,Ligand_229,Diamine,P_297,C(sp3)-C(sp2),literature,10.1021/ja8009428,"(1S,2S)-N1,N2-dimethyl-1,2-diphenylethane-1,2-diamine","2,6-di-tert-butyl-4-methylphenyl (R)-2-vinylhexanoate",
5872,N#C/C(C1=N[C@H]([C@@H](C2=CC=CC=C2)O1)C3=CC=CC=C3)=C4N[C@H]([C@@H](C5=CC=CC=C5)O/4)C6=CC=CC=C6,COC1=C(C=CC=C1)[C@H](O)C1=CC=C(C=C1)C,263.15,1.5397,-90,L68,Ligand_148,Box,pplus_111,RCC,literature,10.1002/anie.202201370,"(E)-2-((4S,5R)-4,5-diphenyl-4,5-dihydrooxazol-2-yl)-2-((4S,5R)-4,5-diphenyloxazolidin-2-ylidene)acetonitrile",(R)-(2-methoxyphenyl)(p-tolyl)methanol,
2798,CC(C1=N[C@@H](C2=CC=CC=C2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O1)(C)C5=N[C@@H](C6=CC=CC=C6)C(C7=CC=CC=C7)(C8=CC=CC=C8)O5,C(C1=CC=CC=C1)(=O)OC(CCC1CCCCC1)C1CCCCC1,298.15,2.3058,-96,L226,Ligand_79,Box,P_1465,NiH,literature,10.1021/jacs.0c01324,"(4S,4'S)-2,2'-(propane-2,2-diyl)bis(4,5,5-triphenyl-4,5-dihydrooxazole)","1,3-dicyclohexylpropyl benzoate",
919,CC([C@@H]1N=C(C2=NC3=CC=CC=C3C=C2)OC1)C,CC[C@H](C1CCCCC1)NC(OCC2=CC=CC=C2)=O,303.15,0.3977,-32,L7,Ligand_358,Pyox,P_68,NiH,HTE,10.1021/jacs.0c11630,"(S)-4-isopropyl-2-(quinolin-2-yl)-4,5-dihydrooxazole",benzyl (R)-(1-cyclohexylpropyl)carbamate,
1647,FC(C1=CN=C(C2=N[C@@H](C3=CC=CC=C3)CO2)C=C1)(F)F,O=C(NC1=CC=CC=C1)[C@@H](C)CCC2=CC=C(C=C2)C(F)(F)F,263.15,0.2295,-19,L14,Ligand_362,Pyox,P_36,NiH,HTE,10.1002/anie.202011339,"(S)-4-phenyl-2-(5-(trifluoromethyl)pyridin-2-yl)-4,5-dihydrooxazole",(S)-2-methyl-N-phenyl-4-(4-(trifluoromethyl)phenyl)butanamide,
5123,[C@H]1(N=C(C2=N[C@@H](CC3=CC=CC=C3)CO2)OC1)CC4=CC=CC=C4,CC(C[C@@H](C(=O)OC(C)(C)C)C1=CC(=NC=C1)C(F)(F)F)(C)C,308.15,1.1116,-72,L45,Ligand_3,Biox,P_53,Photoredox,literature,10.1021/jacs.0c08823,"(4S,4'S)-4,4'-dibenzyl-4,4',5,5'-tetrahydro-2,2'-bioxazole","tert-butyl (R)-4,4-dimethyl-2-(2-(trifluoromethyl)pyridin-4-yl)pentanoate",
5127,CCCC(CCC)[C@@H](CO1)N=C1C2=N[C@@H](C(CCC)CCC)CO2,CC(C[C@H](C(=O)OC(C)(C)C)C1=CC(=NC=C1)C(F)(F)F)(C)C,308.15,1.6849,-88,L140,Ligand_33,Biox,P_53,Photoredox,literature,10.1021/jacs.0c08823,"(4S,4'S)-4,4'-di(heptan-4-yl)-4,4',5,5'-tetrahydro-2,2'-bioxazole","tert-butyl (S)-4,4-dimethyl-2-(2-(trifluoromethyl)pyridin-4-yl)pentanoate",
4979,CCCC(CCC)[C@@H]1COC(C2=N[C@H](C(CCC)CCC)CO2)=N1,C[C@@H](C1=CC=CC=C1)C(OCC2=CC=CC=C2)=O,298.15,1.1263,-74,L137,Ligand_8,Biox,P_560,Photoredox,literature,10.1002/anie.201914175,"(4R,4'R)-4,4'-di(heptan-4-yl)-4,4',5,5'-tetrahydro-2,2'-bioxazole",benzyl (S)-2-phenylpropanoate,
5432,CC([C@@H](CN1C2=CC=CC=C2)N=C1C3=CC=CC=N3)(C)C,C(C)(C)[C@]1(C(N(C2=CC(=CC=C12)OC)C)=O)CC(=O)NC1=CC=C(C=C1)C,303.15,0.9135,-64,L302,Ligand_294,Biim,P_2200,Cyclization,literature,10.1021/acs.orglett.1c02223,"(S)-2-(4-(tert-butyl)-1-phenyl-4,5-dihydro-1H-imidazol-2-yl)pyridine",(R)-2-(3-isopropyl-6-methoxy-1-methyl-2-oxoindolin-3-yl)-N-(p-tolyl)acetamide,
4622,[H][C@@]12N=C(C3(CC3)C4=N[C@]5([H])[C@](CC6=C5C=CC=C6)([H])O4)O[C@]1([H])CC7=C2C=CC=C7,C1(=CC=CC=C1)S(=O)(=O)[C@H](CCCC)C1=CC2=CC=CC=C2C=C1,273.15,1.5982,-90,L23,Ligand_71,Box,P_1624,RCC,literature,10.1039/d1sc00283j,"(3aS,3a'S,8aR,8a'R)-2,2'-(cyclopropane-1,1-diyl)bis(3a,8a-dihydro-8H-indeno[1,2-d]oxazole)",(R)-2-(1-(phenylsulfonyl)pentyl)naphthalene,
365,CC([C@@H]1N=C(C(CC2=CC=CC=C2)(C3=N[C@@H](C(C)C)CO3)CC4=CC=CC=C4)OC1)C,CC1=CC=C(C=C1)S([C@H](CCCC)CCCCCCN2C3=C(C=C2)C=CC=C3)(=O)=O,303.15,0.1263,-10,L37,Ligand_67,Box,P_62,NiH,HTE,10.1021/jacs.9b09415,"(4S,4'S)-2,2'-(1,3-diphenylpropane-2,2-diyl)bis(4-isopropyl-4,5-dihydrooxazole)",(R)-1-(7-tosylundecyl)-1H-indole,
3288,FC(C1=CN=C(C2=N[C@@H](C(C)(C)C)CO2)C=C1)(F)F,O=C%55[C@@](/C=C/CCCC)(CC)CCN%55CC%56=CC=CC=C%56,298.15,1.8829,-92,L73,Ligand_386,Pyox,P_3766,C(sp3)-C(sp2),literature,10.1038/s41557-020-00609-7,"(S)-4-(tert-butyl)-2-(5-(trifluoromethyl)pyridin-2-yl)-4,5-dihydrooxazole","(S,E)-1-benzyl-3-ethyl-3-(hex-1-en-1-yl)pyrrolidin-2-one",
2126,CC(C1=N[C@@H](CC2=CC=CC=C2)CO1)(C3=N[C@@H](CC4=CC=CC=C4)CO3)C,CC[C@H](NC(C1=CC=CC=C1)=O)CCCC2=CC=C(C=C2)OC,263.15,-0.0009,0,L26,Ligand_63,Box,P_45,NiH,HTE,10.1002/anie.202011339,"(4S,4'S)-2,2'-(propane-2,2-diyl)bis(4-benzyl-4,5-dihydrooxazole)",(S)-N-(6-(4-methoxyphenyl)hexan-3-yl)benzamide,
4124,C1=CC=C(C(C2=CC=CC=C2)[C@H]2COC(CC3=N[C@@H](C(C4=CC=CC=C4)C4=CC=CC=C4)CO3)=N2)C=C1,BrC1=C(C=CC(=C1)[C@H](C1=CC=CC=C1)F)Cl,278.15,1.35,-84,L375,Ligand_128,Box,P_2685,C(sp3)-C(sp2),literature,10.1021/acs.orglett.0c01363,"bis((S)-4-benzhydryl-4,5-dihydrooxazol-2-yl)methane",(S)-2-bromo-1-chloro-4-(fluoro(phenyl)methyl)benzene,
4570,CC([C@H]1N=C(C2=N[C@H](C(C)C)CO2)OC1)C,C[C@@H](C1=CC=C(C)C=C1)C(OC2=CC=CC=C2)=O,293.15,1.1607,-76,L46,Ligand_4,Biox,P_517,RCC,literature,10.1039/d1sc00822f,"(4R,4'R)-4,4'-diisopropyl-4,4',5,5'-tetrahydro-2,2'-bioxazole",phenyl (S)-2-(p-tolyl)propanoate,
526,CC(C1=N[C@H]2C3=C(C[C@H]2O1)C=CC=C3)(C)C(O[C@@H]4C5)=N[C@H]4C6=C5C=CC=C6,O=C(N(CC1=CC=CC=C1)C2=CC=CC=C2)[C@H](CC)CCCCCC,273.15,0.2291,-21,L24,Ligand_61,Box,P_12,C(sp3)-C(sp3),HTE,10.1021/ja0506509,"(3aS,3a'S,8aR,8a'R)-2,2'-(propane-2,2-diyl)bis(3a,8a-dihydro-8H-indeno[1,2-d]oxazole)",(R)-N-benzyl-2-ethyl-N-phenyloctanamide,
4822,CCC(CC)(C1=N[C@H](C2=CC=CC=C2)[C@H](C2=CC=CC=C2)O1)C1=N[C@H](C2=CC=CC=C2)[C@H](C2=CC=CC=C2)O1,BrCCCCC(C(CCC)=O)NC(C1=CC=CC=C1)=O,288.15,1.7493,-91,L150,Ligand_142,Box,P_726,Photoredox,literature,10.1021/jacs.0c10471,"(4R,4'R,5S,5'S)-2,2'-(pentane-3,3-diyl)bis(4,5-diphenyl-4,5-dihydrooxazole)",N-(1-bromo-6-oxononan-5-yl)benzamide,
56,[H][C@@]12N=C(CC3=N[C@]4([H])[C@](CC5=C4C=CC=C5)([H])O3)O[C@]1([H])CC6=C2C=CC=C6,O=C(C1=CC=CC=C1)N[C@@H](C2=CC=C(C=C2)C)C,303.15,0.3155,-26,L20,Ligand_58,Box,P_2,NiH,HTE,10.1002/anie.202011342,"bis((3aS,8aR)-3a,8a-dihydro-8H-indeno[1,2-d]oxazol-2-yl)methane",(R)-N-(1-(p-tolyl)ethyl)benzamide,
639,[H][C@@]12N=C(C3=NC=CC=C3)O[C@]1([H])CC4=C2C=CC=C4,N#C[C@H](C1CCCCC1)C2=CC=CC=C2,248.15,0.1201,-12,L4,Ligand_355,Pyox,P_16,C(sp3)-C(sp2),HTE,10.1021/ja303442q,"(3aS,8aR)-2-(pyridin-2-yl)-3a,8a-dihydro-8H-indeno[1,2-d]oxazole",(R)-2-cyclohexyl-2-phenylacetonitrile,
303,[H][C@@]12N=C(C3=NC=CC=C3)O[C@]1([H])CC4=C2C=CC=C4,O=C(N1CCCCCC[C@H](S(C2=CC=C(C=C2)C)(=O)=O)CCCC)C3=C(C1=O)C=CC=C3,303.15,0.1992,-16,L4,Ligand_355,Pyox,P_61,NiH,HTE,10.1021/jacs.9b09415,"(3aS,8aR)-2-(pyridin-2-yl)-3a,8a-dihydro-8H-indeno[1,2-d]oxazole","(R)-2-(7-tosylundecyl)isoindoline-1,3-dione",
2767,CC(C1=N[C@H](C2=CC=CC=C2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O1)(C)C5=N[C@H](C6=CC=CC=C6)C(C7=CC=CC=C7)(C8=CC=CC=C8)O5,C(C)C(C(=O)NC1=CC=C(C=C1)OC)CCCCCC,268.15,2.0738,-96,L214,Ligand_77,Box,P_1330,NiH,literature,10.1038/s41586-018-0669-y,"(4R,4'R)-2,2'-(propane-2,2-diyl)bis(4,5,5-triphenyl-4,5-dihydrooxazole)",2-ethyl-N-(4-methoxyphenyl)octanamide,
1277,CC([C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)CO3)=N2)OC1)C,O=C(C1=CC=CC=C1)N[C@H](C2CCN(S(C3=CC=C(C=C3)C)(=O)=O)CC2)C,303.15,0.0633,-5,L16,Ligand_324,Pybox,P_28,NiH,HTE,10.1038/s41467-021-22983-7,"2,6-bis((S)-4-isopropyl-4,5-dihydrooxazol-2-yl)pyridine",(S)-N-(1-(1-tosylpiperidin-4-yl)ethyl)benzamide,
4721,CN[C@H](C1=CC=CC=C1)[C@H](NC)C2=CC=CC=C2,CCCC[C@H](C1=CC(Cl)=CC=C1)B2OC(C)(C(C)(O2)C)C,298.15,1.9651,-93,L103,Ligand_230,Diamine,P_171,Photoredox,literature,10.1038/s41467-021-21947-1,"(1R,2R)-N1,N2-dimethyl-1,2-diphenylethane-1,2-diamine","(R)-2-(1-(3-chlorophenyl)pentyl)-4,4,5,5-tetramethyl-1,3,2-dioxaborolane",
2056,[C@H]1(N=C(C2=N[C@@H](CC3=CC=CC=C3)CO2)OC1)CC4=CC=CC=C4,O=C(NC1=CC=CC=C1)[C@H](C)CC#CC2=CC=CC=C2,263.15,0.4521,-36,L45,Ligand_3,Biox,P_269,NiH,HTE,10.1002/anie.202011339,"(4S,4'S)-4,4'-dibenzyl-4,4',5,5'-tetrahydro-2,2'-bioxazole","(R)-2-methyl-N,5-diphenylpent-4-ynamide",
5377,CC([C@H](CO1)N=C1C2=CC=C(C(F)(F)F)C=N2)(C)C,F\C(\C[C@]1(C(N(C2=CC=CC=C12)C)=O)CCCCCC)=C/C1=CC2=CC=CC=C2C=C1,298.15,1.5326,-86,L327,Ligand_449,Pyox,P_2446,Cyclization,literature,10.1021/acscatal.9b03172,"(R)-4-(tert-butyl)-2-(5-(trifluoromethyl)pyridin-2-yl)-4,5-dihydrooxazole","(R,Z)-3-(2-fluoro-3-(naphthalen-2-yl)allyl)-3-hexyl-1-methylindolin-2-one",
5146,[C@H]1(N=C(C2=N[C@@H](CC3=CC=CC=C3)CO2)OC1)CC4=CC=CC=C4,COC[C@]1(C(N(C2=CC=CC=C12)C)=O)C\C=C\C1=CC=C(C=C1)OC,298.15,1.6849,-89,L45,Ligand_3,Biox,P_3488,Cyclization,literature,10.1039/c9qo00744j,"(4S,4'S)-4,4'-dibenzyl-4,4',5,5'-tetrahydro-2,2'-bioxazole","(S,E)-3-(methoxymethyl)-3-(3-(4-methoxyphenyl)allyl)-1-methylindolin-2-one",
4433,CC([C@@H]1N=C(C2=NC=CC=C2)OC1)(C)C,CC(=O)C1=CC=C([C@H](CNS(=O)(=O)C2=CC=C(C)C=C2)C2=CC=CC=C2)C=C1,298.15,0.1189,-10,L2,Ligand_353,Pyox,P_357,RCC,literature,10.1021/jacs.7b03448,"(S)-4-(tert-butyl)-2-(pyridin-2-yl)-4,5-dihydrooxazole",(R)-N-(2-(4-acetylphenyl)-2-phenylethyl)-4-methylbenzenesulfonamide,
3645,CN[C@@H]1CCCC[C@H]1NC,C(C1=CC=CC=C1)OCCCCC[C@H](C1=CC=CC2=CC=CC=C12)B1OC(C(O1)(C)C)(C)C,303.15,1.9145,-92,L108,Ligand_232,Diamine,P_257,3-Component,literature,10.1038/s41929-020-00523-8,"(1R,2R)-N1,N2-dimethylcyclohexane-1,2-diamine","(R)-2-(6-(benzyloxy)-1-(naphthalen-1-yl)hexyl)-4,4,5,5-tetramethyl-1,3,2-dioxaborolane",
4144,CC(C1=N[C@@H](C2=CC=CC=C2)[C@H](C3=CC=CC=C3)O1)(C)C4=N[C@@H](C5=CC=CC=C5)[C@H](C6=CC=CC=C6)O4,CC1=CC=C(C=C1)[C@H](C)C1=CC=CC=C1,323.15,1.7669,-88,L229,Ligand_78,Box,P_1518,C(sp3)-C(sp2),literature,10.1021/acs.joc.0c02556,"(4S,4'S,5S,5'S)-2,2'-(propane-2,2-diyl)bis(4,5-diphenyl-4,5-dihydrooxazole)",(R)-1-methyl-4-(1-phenylethyl)benzene,
2879,CC[C@H](C)[C@@H](CO1)N=C1C2=NC=CC(OC)=C2,C1(=CC=CC=C1)[C@H](C)NC(C1=CC=CC=C1)=O,303.15,0.711,-53,L192,Ligand_388,Pyox,P_987,NiH,literature,10.1021/jacs.0c01324,"(S)-4-((S)-sec-butyl)-2-(4-methoxypyridin-2-yl)-4,5-dihydrooxazole",(S)-N-(1-phenylethyl)benzamide,
4203,COC[C@@H]1N=C(C2=N[C@@H](COC)[C@H](C3=CC=CC=C3)O2)O[C@H]1C1=CC=CC=C1,BrC1=CC=C(C=C1)[C@@H](CC)C1=CC=C(C=C1)OC,228.15,1.576,-94,L96,Ligand_12,Biox,P_3914,C(sp3)-C(sp2),literature,10.1021/ja408561b,"(4S,4'S,5S,5'S)-4,4'-bis(methoxymethyl)-5,5'-diphenyl-4,4',5,5'-tetrahydro-2,2'-bioxazole",(S)-1-bromo-4-(1-(4-methoxyphenyl)propyl)benzene,
5176,CC(C)(C)[C@H]1COC(C2=CC(N3CCOCC3)=CC=N2)=N1,C(C)[C@]1(C(N(C2=CC=CC=C12)C)=O)CCCCCC,283.15,0.8725,-65,L301,Ligand_436,Pyox,P_2168,Cyclization,literature,10.1038/s42004-020-0292-3,"(S)-4-(2-(4-(tert-butyl)-4,5-dihydrooxazol-2-yl)pyridin-4-yl)morpholine",(S)-3-ethyl-3-hexyl-1-methylindolin-2-one,
2287,C1(C2=N[C@H](C3=CC=CC=C3)CO2)=NC(C4=N[C@H](C5=CC=CC=C5)CO4)=CC=C1,O=C(C1=CC=CC=C1)O[C@@H](C)CCCN2C3=C(C=C2)C=CC=C3,303.15,0.0805,-7,L27,Ligand_326,Pybox,P_49,NiH,HTE,10.1038/s41467-021-22983-7,"2,6-bis((R)-4-phenyl-4,5-dihydrooxazol-2-yl)pyridine",(S)-5-(1H-indol-1-yl)pentan-2-yl benzoate,
2262,[H][C@@]12N=C(C3(C4=N[C@]5([H])[C@](CC6=C5C=CC=C6)([H])O4)CCCCC3)O[C@]1([H])CC7=C2C=CC=C7,O=C(NC1=CC=CC=C1)[C@H](CC)CCC2CCCCC2,268.15,0.0353,-3,L33,Ligand_72,Box,P_48,NiH,HTE,10.1038/s41586-018-0669-y,"(3aS,3a'S,8aR,8a'R)-2,2'-(cyclohexane-1,1-diyl)bis(3a,8a-dihydro-8H-indeno[1,2-d]oxazole)",(R)-4-cyclohexyl-2-ethyl-N-phenylbutanamide,
5241,C1(C2=N[C@@H](C34C[C@H]5CC(C4)CC(C5)C3)CO2)=CC=CC=N1,C(C1=CC=CC=C1)N(C[C@]1(COC2=C1C=CC=C2)C)CC2=CC=C(C=C2)N2CCOCC2,308.15,2.1286,-94,L412,Ligand_442,Pyox,P_3007,Cyclization,literature,10.1002/anie.201913743,"(4S)-4-((1S,3S)-adamantan-1-yl)-2-(pyridin-2-yl)-4,5-dihydrooxazole","(S)-N-benzyl-1-(3-methyl-2,3-dihydrobenzofuran-3-yl)-N-(4-morpholinobenzyl)methanamine",
2297,[H][C@@]12N=C(C3=NC=CC=C3)O[C@]1([H])CC4=C2C=CC=C4,CC[C@H](NC(C1=CC=CC=C1)=O)CCC2CCCCC2,303.15,0.1698,-14,L4,Ligand_355,Pyox,P_50,NiH,HTE,10.1038/s41467-021-22983-7,"(3aS,8aR)-2-(pyridin-2-yl)-3a,8a-dihydro-8H-indeno[1,2-d]oxazole",(S)-N-(1-cyclohexylpentan-3-yl)benzamide,
1754,C1(C2=NC(C3=N[C@@H](CC4=CC=CC=C4)CO3)=CC=C2)=NC(C5=N[C@@H](CC6=CC=CC=C6)CO5)=CC=C1,O=C(CCC1)N1[C@H](C)CCCN2C3=C(C4=C2C=CC=C4)C=CC=C3,273.15,0.09,-8,L38,Ligand_258,Pyox,P_38,NiH,HTE,10.1038/s41467-021-22983-7,"6,6'-bis((S)-4-benzyl-4,5-dihydrooxazol-2-yl)-2,2'-bipyridine",(R)-1-(5-(9H-carbazol-9-yl)pentan-2-yl)pyrrolidin-2-one,
5198,CC(C)(C)[C@H]1COC(C2=CC(N3CCOCC3)=CC=N2)=N1,CN1C([C@](C2=CC=CC=C12)(CCC1=CC=CC=C1)C)=O,283.15,1.4136,-85,L301,Ligand_436,Pyox,P_2189,Cyclization,literature,10.1038/s42004-020-0292-3,"(S)-4-(2-(4-(tert-butyl)-4,5-dihydrooxazol-2-yl)pyridin-4-yl)morpholine","(S)-1,3-dimethyl-3-phenethylindolin-2-one",
1969,[H][C@@]12N=C(C3=NC=CC=C3)O[C@]1([H])CC4=C2C=CC=C4,O=C(NC1=CC=C(C=C1)C(OCC)=O)[C@@H](C)CCCC2CCCCC2,263.15,0.0809,-8,L4,Ligand_355,Pyox,P_42,NiH,HTE,10.1002/anie.202011339,"(3aS,8aR)-2-(pyridin-2-yl)-3a,8a-dihydro-8H-indeno[1,2-d]oxazole",ethyl (S)-4-(5-cyclohexyl-2-methylpentanamido)benzoate,
5707,CC(C)[C@H]1CN(C(C2=N[C@@H](C(C)C)CN2C3=CC(C(C)(C)C)=CC=C3)=N1)C4=CC=CC(C(C)(C)C)=C4,OC[C@@H](C1=CC=CC=C1)C2=CC=C(B3OC(C)(C)C(C)(C)O3)C=C2,303.15,1.9981,-93,L259,Ligand_273,Biim,P_1925,Photoredox,literature,10.1021/jacs.1c08105,"(4S,4'S)-1,1'-bis(3-(tert-butyl)phenyl)-4,4'-diisopropyl-4,4',5,5'-tetrahydro-1H,1'H-2,2'-biimidazole","(S)-2-phenyl-2-(4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenyl)ethan-1-ol",
3118,CCC(O1)(CC)[C@H](CC2=CC=CC=C2)N=C1C3=NC=CC=C3,C1(=CC=CC=C1)CCC[C@@H](C)N1C(CCC1)=O,298.15,0.0237,-2,L145,Ligand_394,Pyox,P_438,NiH,literature,10.1038/s41467-021-22983-7,"(S)-4-benzyl-5,5-diethyl-2-(pyridin-2-yl)-4,5-dihydrooxazole",(R)-1-(5-phenylpentan-2-yl)pyrrolidin-2-one,
2394,FC(C=C1)=CC=C1[C@@H](C(C2=CC=CC=C2)(C3=CC=CC=C3)O4)N=C4C5=NC(C)=CC=C5,CCCCCCCC[C@@H](CC1=CC=CC=C1)CO,248.15,1.5672,-92,L78,Ligand_365,Pyox,P_3854,NiH,literature,10.1002/anie.201813222,"(S)-4-(4-fluorophenyl)-2-(6-methylpyridin-2-yl)-5,5-diphenyl-4,5-dihydrooxazole",(S)-2-benzyldecan-1-ol,
524,C1(CC2=N[C@@H](CC3=CC=CC=C3)CO2)=N[C@@H](CC4=CC=CC=C4)CO1,O=C(N(CC1=CC=CC=C1)C2=CC=CC=C2)[C@@H](CC)CCCCCC,273.15,0.0467,-4,L22,Ligand_60,Box,P_12,C(sp3)-C(sp3),HTE,10.1021/ja0506509,"bis((S)-4-benzyl-4,5-dihydrooxazol-2-yl)methane",(S)-N-benzyl-2-ethyl-N-phenyloctanamide,
5525,C1(C2(CC2)C3=N[C@H](C(C=CC=C4)=C4C5)[C@H]5O3)=N[C@H]6[C@H](CC7=C6C=CC=C7)O1,C1(=CC=C(C=C1)[C@H](\C=C/C1=C(C=CC=C1)C1=CC=CC=C1)C)C1=CC=CC=C1,288.15,1.7493,-91,L437,Ligand_88,Box,P_3337,Photoredox,literature,10.1021/acscatal.1c04314,"(3aR,3a'R,8aS,8a'S)-2,2'-(cyclopropane-1,1-diyl)bis(3a,8a-dihydro-8H-indeno[1,2-d]oxazole)","(S,Z)-2-(3-([1,1'-biphenyl]-4-yl)but-1-en-1-yl)-1,1'-biphenyl",
3901,CC(C)[C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)C)[C@@H](C4=CC=CC=C4)O3)=N2)O[C@@H]1C1=CC=CC=C1,C(C1=CC=CC=C1)OC(=O)N[C@@H](C(=O)OCC)CCCCC,273.15,2.2714,-97,L263,Ligand_339,Pybox,P_1969,C(sp3)-C(sp3),literature,10.1021/jacs.1c03903,"2,6-bis((4S,5R)-4-isopropyl-5-phenyl-4,5-dihydrooxazol-2-yl)pyridine",ethyl (R)-2-(((benzyloxy)carbonyl)amino)heptanoate,
6133,C1(C2(CCCC2)C3=N[C@H](C4=CC=CC=C4)[C@H](C5=CC=CC=C5)O3)=N[C@H](C6=CC=CC=C6)[C@H](C7=CC=CC=C7)O1,O=C([C@H](C)NC(C1=CC=CC=C1)=O)C1=CC=CC=C1,288.15,1.9904,-94,L471,Ligand_156,Box,pplus_344,Photoredox,literature,10.1021/jacs.0c10471,"(4R,4'R,5S,5'S)-2,2'-(cyclopentane-1,1-diyl)bis(4,5-diphenyl-4,5-dihydrooxazole)",(S)-N-(1-oxo-1-phenylpropan-2-yl)benzamide,
