SM_1_smiles,SM_2_smiles,Product_smiles,Ligand_smiles,Base_smiles,Solvent_smiles,Yield_former,Yield,SM_1_Compound_Name,SM_2_Compound_Name,Product_Compound_Name,Ligand_Compound_Name,Base_Compound_Name,Solvent_Compound_Name
Clc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CCCCP(C12CC3CC(C2)CC(C1)C3)C12CC3CC(C2)CC(C1)C3,[K+].[OH-],CC#N,0.0322,3.22,6-chloroquinoline,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,di(adamantan-1-yl)(butyl)phosphane,potassium hydroxide,acetonitrile
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,ValueNotFound,[O-]C(C)(C)C.[Li+],O=CN(C)C,0.1472,14.72,quinolin-6-yl trifluoromethanesulfonate,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,ValueNotFound,lithium 2-methylpropan-2-olate,"N,N-dimethylformamide"
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC1(C)c2cccc(c2Oc2c1cccc2P(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,[O-]C(C)(C)C.[Li+],O=CN(C)C,0.2012,20.12,quinolin-6-yl trifluoromethanesulfonate,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"(9,9-dimethyl-9H-xanthene-4,5-diyl)bis(diphenylphosphane)",lithium 2-methylpropan-2-olate,"N,N-dimethylformamide"
Clc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,Cc1ccccc1P(c1ccccc1C)c1ccccc1C,[Na+].[OH-],CC#N,0.0262,2.62,6-chloroquinoline,"5-methyl-1-(tetrahydro-2H-pyran-2-yl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-indazole",6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,tri-o-tolylphosphane,sodium hydroxide,acetonitrile
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CN(c1ccc(cc1)P(C(C)(C)C)C(C)(C)C)C,ValueNotFound,O=CN(C)C,0.2199,21.99,6-iodoquinoline,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"4-(di-tert-butylphosphaneyl)-N,N-dimethylaniline",ValueNotFound,"N,N-dimethylformamide"
Ic1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,ValueNotFound,[K+].[OH-],O=CN(C)C,0.4769,47.69,6-iodoquinoline,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,ValueNotFound,potassium hydroxide,"N,N-dimethylformamide"
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C(C)(C)C)(C)C,[K+].[OH-],CO,0.1933,19.33,quinolin-6-yl trifluoromethanesulfonate,"5-methyl-1-(tetrahydro-2H-pyran-2-yl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-indazole",6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,tri-tert-butylphosphane,potassium hydroxide,methanol
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,ValueNotFound,ValueNotFound,O=CN(C)C,0.2776,27.76,quinolin-6-yl trifluoromethanesulfonate,"5-methyl-1-(tetrahydro-2H-pyran-2-yl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-indazole",6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,ValueNotFound,ValueNotFound,"N,N-dimethylformamide"
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CCCCP(C12CC3CC(C2)CC(C1)C3)C12CC3CC(C2)CC(C1)C3,[Na+].[OH-],CO,0.6113,61.13,quinolin-6-yl trifluoromethanesulfonate,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,di(adamantan-1-yl)(butyl)phosphane,sodium hydroxide,methanol
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CN(c1ccc(cc1)P(C(C)(C)C)C(C)(C)C)C,[O-]C(C)(C)C.[Li+],CO,0.5842,58.42,quinolin-6-yl trifluoromethanesulfonate,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"4-(di-tert-butylphosphaneyl)-N,N-dimethylaniline",lithium 2-methylpropan-2-olate,methanol
Clc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CN(c1ccc(cc1)P(C(C)(C)C)C(C)(C)C)C,[O-]C(C)(C)C.[Li+],CO,0.1279,12.79,6-chloroquinoline,"5-methyl-1-(tetrahydro-2H-pyran-2-yl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-indazole",6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"4-(di-tert-butylphosphaneyl)-N,N-dimethylaniline",lithium 2-methylpropan-2-olate,methanol
Clc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CN(c1ccc(cc1)P(C(C)(C)C)C(C)(C)C)C,[K+].[OH-],CC#N,0.1941,19.41,6-chloroquinoline,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"4-(di-tert-butylphosphaneyl)-N,N-dimethylaniline",potassium hydroxide,acetonitrile
Brc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,C1CCC(CC1)P(C1CCCCC1)C1CCCCC1,CCN(CC)CC,O=CN(C)C,0.3825,38.25,6-bromoquinoline,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,tricyclohexylphosphane,triethylamine,"N,N-dimethylformamide"
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,COc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,[F-].[Cs+],CO,0.3223,32.23,6-bromoquinoline,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"dicyclohexyl(2',6'-dimethoxy-[1,1'-biphenyl]-2-yl)phosphane",cesium fluoride,methanol
Brc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,ValueNotFound,[Na+].[OH-],CO,0.7149,71.49,6-bromoquinoline,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,ValueNotFound,sodium hydroxide,methanol
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.[Fe+2],[F-].[Cs+],CO,0.6034,60.34,6-iodoquinoline,"5-methyl-1-(tetrahydro-2H-pyran-2-yl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-indazole",6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(diphenylphosphaneyl)cyclopenta-2,4-dien-1-ide",cesium fluoride,methanol
Clc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,ValueNotFound,ValueNotFound,CC#N,0.242,24.2,6-chloroquinoline,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,ValueNotFound,ValueNotFound,acetonitrile
Clc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,COc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,[O-]C(C)(C)C.[Li+],CC#N,0.1585,15.85,6-chloroquinoline,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"dicyclohexyl(2',6'-dimethoxy-[1,1'-biphenyl]-2-yl)phosphane",lithium 2-methylpropan-2-olate,acetonitrile
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,COc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,[K+].[OH-],CC#N,0.8073,80.73,quinolin-6-yl trifluoromethanesulfonate,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"dicyclohexyl(2',6'-dimethoxy-[1,1'-biphenyl]-2-yl)phosphane",potassium hydroxide,acetonitrile
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.[Fe+2],ValueNotFound,CO,0.229,22.9,quinolin-6-yl trifluoromethanesulfonate,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(diphenylphosphaneyl)cyclopenta-2,4-dien-1-ide",ValueNotFound,methanol
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CCCCP(C12CC3CC(C2)CC(C1)C3)C12CC3CC(C2)CC(C1)C3,[Na+].[OH-],C1CCCO1,0.9599,95.99,6-bromoquinoline,"5-methyl-1-(tetrahydro-2H-pyran-2-yl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-indazole",6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,di(adamantan-1-yl)(butyl)phosphane,sodium hydroxide,tetrahydrofuran
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)c1ccccc1,[O-]C(C)(C)C.[Li+],O=CN(C)C,0.8296,82.96,quinolin-6-yl trifluoromethanesulfonate,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,triphenylphosphane,lithium 2-methylpropan-2-olate,"N,N-dimethylformamide"
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[F-].[Cs+],C1CCCO1,0.4502,45.02,6-iodoquinoline,"5-methyl-1-(tetrahydro-2H-pyran-2-yl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-indazole",6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",cesium fluoride,tetrahydrofuran
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,ValueNotFound,CCN(CC)CC,CC#N,0.13,13.0,6-bromoquinoline,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,ValueNotFound,triethylamine,acetonitrile
Clc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,ValueNotFound,CC#N,0.7823,78.23,6-chloroquinoline,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"dicyclohexyl(2',4',6'-triisopropyl-[1,1'-biphenyl]-2-yl)phosphane",ValueNotFound,acetonitrile
Brc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,[K+].[OH-],CO,0.4983,49.83,6-bromoquinoline,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"dicyclohexyl(2',4',6'-triisopropyl-[1,1'-biphenyl]-2-yl)phosphane",potassium hydroxide,methanol
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C(C)(C)C)(C)C,[O-]C(=O)O.[Na+],CC#N,0.9021,90.21,6-iodoquinoline,"5-methyl-1-(tetrahydro-2H-pyran-2-yl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-indazole",6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,tri-tert-butylphosphane,sodium hydrogen carbonate,acetonitrile
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]C(=O)O.[Na+],CO,0.4004,40.04,quinolin-6-yl trifluoromethanesulfonate,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",sodium hydrogen carbonate,methanol
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CN(c1ccc(cc1)P(C(C)(C)C)C(C)(C)C)C,[F-].[Cs+],CC#N,0.8828,88.28,quinolin-6-yl trifluoromethanesulfonate,"5-methyl-1-(tetrahydro-2H-pyran-2-yl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-indazole",6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"4-(di-tert-butylphosphaneyl)-N,N-dimethylaniline",cesium fluoride,acetonitrile
Ic1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.[Fe+2],[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,0.7945,79.45,6-iodoquinoline,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(diphenylphosphaneyl)cyclopenta-2,4-dien-1-ide",potassium phosphate,acetonitrile
OB(c1ccc2c(c1)cccn2)O,Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,C1CCC(CC1)P(C1CCCCC1)C1CCCCC1,CCN(CC)CC,C1CCCO1,0.1756,17.56,quinolin-6-ylboronic acid,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,tricyclohexylphosphane,triethylamine,tetrahydrofuran
Ic1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,COc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,[K+].[OH-],CC#N,0.8664,86.64,6-iodoquinoline,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"dicyclohexyl(2',6'-dimethoxy-[1,1'-biphenyl]-2-yl)phosphane",potassium hydroxide,acetonitrile
F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)c1ccccc1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CO,0.6498,64.98,potassium trifluoro(quinolin-6-yl)borate,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,triphenylphosphane,potassium phosphate,methanol
Clc1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,Cc1ccccc1P(c1ccccc1C)c1ccccc1C,[F-].[Cs+],CO,0.1777,17.77,6-chloroquinoline,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,tri-o-tolylphosphane,cesium fluoride,methanol
CC1(C)OB(OC1(C)C)c1ccc2c(c1)cccn2,Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]C(C)(C)C.[Li+],O=CN(C)C,0.2998,29.98,"6-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)quinoline",4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",lithium 2-methylpropan-2-olate,"N,N-dimethylformamide"
O=S(=O)(C(F)(F)F)Oc1ccc2c(c1)cccn2,OB(c1c(C)ccc2c1cnn2C1CCCCO1)O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,[F-].[Cs+],CC#N,0.6646,66.46,quinolin-6-yl trifluoromethanesulfonate,(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)boronic acid,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"dicyclohexyl(2',4',6'-triisopropyl-[1,1'-biphenyl]-2-yl)phosphane",cesium fluoride,acetonitrile
CC1(C)OB(OC1(C)C)c1ccc2c(c1)cccn2,Cc1ccc2c(c1Br)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CCCCP(C12CC3CC(C2)CC(C1)C3)C12CC3CC(C2)CC(C1)C3,[O-]C(=O)O.[Na+],CO,0.3931,39.31,"6-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)quinoline",4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,di(adamantan-1-yl)(butyl)phosphane,sodium hydrogen carbonate,methanol
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1B1OC(C(O1)(C)C)(C)C)cnn2C1CCCCO1,CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,ValueNotFound,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],O=CN(C)C,0.4007,40.07,6-iodoquinoline,"5-methyl-1-(tetrahydro-2H-pyran-2-yl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-indazole",6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,ValueNotFound,potassium phosphate,"N,N-dimethylformamide"
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CCCCP(C12CC3CC(C2)CC(C1)C3)C12CC3CC(C2)CC(C1)C3,[F-].[Cs+],O=CN(C)C,0.1958,19.58,6-iodoquinoline,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,di(adamantan-1-yl)(butyl)phosphane,cesium fluoride,"N,N-dimethylformamide"
Ic1ccc2c(c1)cccn2,Cc1ccc2c(c1[B-](F)(F)F)cnn2C1CCCCO1.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.[Fe+2],[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCCO1,0.3871,38.71,6-iodoquinoline,potassium trifluoro(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(diphenylphosphaneyl)cyclopenta-2,4-dien-1-ide",potassium phosphate,tetrahydrofuran
